1990.85205,  -1.56457,   1.17192,  -1.17192
1990.85479,   0.39344,   1.10790,  -1.10790
1990.85753,   1.81587,   1.14815,  -1.14815
1990.86575,   1.90967,   1.20696,  -1.20696
1990.86849,  -0.25253,   1.16235,  -1.16235
1990.87123,   0.75567,   1.17457,  -1.17457
1990.87397,  -0.88217,   1.07731,  -1.07731
1990.87671,   0.00000,   1.00778,  -1.00778
1990.88493,   0.50505,   0.99369,  -0.99369
1990.88767,  -1.01267,   1.01261,  -1.01261
1990.89041,   0.12715,   1.01301,  -1.01301
1990.89589,  -0.25445,   1.00418,  -1.00418
1990.90411,   0.38144,   0.94427,  -0.94427
1990.90685,   0.63251,   0.93187,  -0.93187
1990.90959,   0.12602,   0.92800,  -0.92800
1990.91233,  -0.37855,   0.93138,  -0.93138
1990.91507,   1.63013,   0.98430,  -0.98430
1990.92329,   0.74350,   0.93458,  -0.93458
1990.92603,   0.73801,   0.92727,  -0.92727
1990.92877,   1.09690,   0.94827,  -0.94827
1990.93151,  -0.12129,   0.88179,  -0.88179
1990.93425,  -0.36474,   0.88117,  -0.88117
1990.94247,   0.24331,   0.78393,  -0.78393
1990.94521,  -0.48721,   0.66639,  -0.66639
1990.94795,   0.85107,   0.69073,  -0.69073
1990.95068,   0.00000,   0.66974,  -0.66974
1990.95342,  -0.85107,   0.66773,  -0.66773
1990.96164,  -0.36697,   0.67275,  -0.67275
1990.96438,   1.21804,   0.71695,  -0.71695
1990.96712,   0.12099,   0.68079,  -0.68079
1990.96986,   0.12085,   0.68073,  -0.68073
1990.97260,   0.24125,   0.68049,  -0.68049
1990.98082,  -0.36210,   0.67996,  -0.67996
1990.98630,   0.24155,   0.66728,  -0.66728
1990.98904,  -0.60496,   0.68027,  -0.68027
1990.99178,   0.12129,   0.67553,  -0.67553
1991.00000,   0.48368,   0.57894,  -0.57894
1991.00548,  -0.96970,   0.59544,  -0.59544
1991.00822,  -1.22551,   0.63436,  -0.63436
1991.01096,  -0.24691,   0.58762,  -0.58762
1991.01918,  -1.61997,   0.68977,  -0.68977
1991.02192,  -0.37760,   0.69011,  -0.69011
1991.02466,  -0.88664,   0.71596,  -0.71596
1991.02740,   1.01267,   0.74297,  -0.74297
1991.03014,   0.00000,   0.71819,  -0.71819
1991.03836,  -0.88552,   0.74498,  -0.74498
1991.04110,   0.25381,   0.72250,  -0.72250
1991.04384,   1.00884,   0.75243,  -0.75243
1991.04658,   3.33159,   1.02321,  -1.02321
1991.04932,   0.96619,   1.04542,  -1.04542
1991.05753,  -0.12026,   1.04541,  -1.04541
1991.06027,  -0.60350,   1.05270,  -1.05270
1991.06301,   0.60350,   1.05823,  -1.05823
1991.06575,   1.43372,   1.10440,  -1.10440
1991.06849,   0.47337,   1.10118,  -1.10118
1991.07671,   0.11799,   1.10117,  -1.10117
1991.07945,   0.11786,   1.09616,  -1.09616
1991.08219,   1.51961,   1.12695,  -1.12695
1991.08493,   0.92379,   1.11247,  -1.11247
1991.08767,   0.00000,   1.11110,  -1.11110
1991.09589,   1.59639,   1.10939,  -1.10939
1991.09863,   1.12487,   1.13441,  -1.13441
1991.10137,   1.77388,   1.18529,  -1.18529
1991.10411,  -0.33021,   1.16580,  -1.16580
1991.10685,   0.65934,   1.17508,  -1.17508
1991.11507,   2.27406,   1.26498,  -1.26498
1991.11781,  -0.53677,   1.26940,  -1.26940
1991.12055,   0.85745,   1.26382,  -1.26382
